config_id,vision_encoder,text_encoder,variant,task,metric,value,best_epoch,checkpoint,mode,split_role,dataset_split
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,top1_accuracy,0.0516304336488246,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,top5_accuracy,0.1861412972211837,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,macro_f1,0.0291529281750751,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,balanced_accuracy,0.051778093883357,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,mean_confidence,0.2807841598987579,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,classification_margin,-0.2359894514083862,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,pets_zeroshot,top1_margin,0.1166055276989936,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,top1_accuracy,0.2153086364269256,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,top5_accuracy,0.6333333253860474,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,macro_f1,0.1951111963341152,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,balanced_accuracy,0.2138,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,mean_confidence,0.4972959756851196,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,classification_margin,-0.2495519518852234,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__baseline,convnextv2_tiny,all_minilm_l6_v2,baseline,eurosat_zeroshot,top1_margin,0.2816324234008789,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,top1_accuracy,0.2930000126361847,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,top5_accuracy,0.5198000073432922,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,macro_f1,0.2504496147239968,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,balanced_accuracy,0.2930000000000001,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,mean_confidence,0.398282915353775,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,classification_margin,-0.0239153318107128,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,cifar100_zeroshot,top1_margin,0.2704269886016845,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,top1_accuracy,0.0584239140152931,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,top5_accuracy,0.1970108747482299,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,macro_f1,0.0288199685673063,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,balanced_accuracy,0.0583214793741109,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,mean_confidence,0.2738460898399353,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,classification_margin,-0.2186267673969268,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,pets_zeroshot,top1_margin,0.1223664507269859,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,top1_accuracy,0.1832098811864853,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,top5_accuracy,0.651604950428009,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,macro_f1,0.150284262840612,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,balanced_accuracy,0.1839555555555555,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,mean_confidence,0.5519095659255981,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,classification_margin,-0.3056638836860657,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__all_minilm_l6_v2__local_global,convnextv2_tiny,all_minilm_l6_v2,local_global,eurosat_zeroshot,top1_margin,0.3468277156352997,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_all_minilm_l6_v2_local_global/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,top1_accuracy,0.2849000096321106,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,top5_accuracy,0.5047000050544739,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,macro_f1,0.2358530668205403,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,balanced_accuracy,0.2849000000000001,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,mean_confidence,0.3969305753707886,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,classification_margin,-0.0222215056419372,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,cifar100_zeroshot,top1_margin,0.2654651999473572,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,top1_accuracy,0.0611413046717643,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,top5_accuracy,0.2486412972211837,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,macro_f1,0.0438896127139051,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,balanced_accuracy,0.0609530583214793,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,mean_confidence,0.2427453845739364,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,classification_margin,-0.1928029507398605,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,pets_zeroshot,top1_margin,0.0868881717324256,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,top1_accuracy,0.1683950573205948,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,top5_accuracy,0.658765435218811,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,macro_f1,0.1400686053766383,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,balanced_accuracy,0.1668444444444444,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,mean_confidence,0.5120200514793396,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,classification_margin,-0.3026849329471588,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__bge_small_en__baseline,convnextv2_tiny,bge_small_en,baseline,eurosat_zeroshot,top1_margin,0.2956879138946533,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_bge_small_en_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,top1_accuracy,0.2486000061035156,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,top5_accuracy,0.4821999967098236,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,macro_f1,0.2169745911811525,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,balanced_accuracy,0.2486,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,mean_confidence,0.3454081416130066,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,classification_margin,-0.0682523101568222,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,cifar100_zeroshot,top1_margin,0.2098909467458725,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,cifar100_official_train_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,top1_accuracy,0.0285326093435287,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,top5_accuracy,0.1413043439388275,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,macro_f1,0.0123349439921816,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,balanced_accuracy,0.0283783783783783,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,mean_confidence,0.2615630030632019,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,classification_margin,-0.2318593710660934,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,pets_zeroshot,top1_margin,0.1061691790819168,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,top1_accuracy,0.1202469170093536,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,top5_accuracy,0.6301234364509583,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,macro_f1,0.0881713045472989,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,balanced_accuracy,0.1170666666666666,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,mean_confidence,0.6073017716407776,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,classification_margin,-0.4108446538448334,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
convnextv2_tiny__distilbert__baseline,convnextv2_tiny,distilbert,baseline,eurosat_zeroshot,top1_margin,0.4358242750167846,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/convnextv2_tiny_distilbert_baseline/best.pt,full,development,eurosat_deterministic_stratified_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,top1_accuracy,0.2610000073909759,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,top5_accuracy,0.5078999996185303,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,macro_f1,0.23107947816194,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,balanced_accuracy,0.261,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,mean_confidence,0.397945761680603,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,classification_margin,-0.0705372169613838,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,cifar100_zeroshot,top1_margin,0.2576015889644623,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,cifar100_official_train_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,pets_zeroshot,top1_accuracy,0.0706521719694137,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
dinov2_vits14__all_minilm_l6_v2__baseline,dinov2_vits14,all_minilm_l6_v2,baseline,pets_zeroshot,top5_accuracy,0.2486412972211837,2,/mnt/fast/nobackup/scratch4weeks/pp01184/alignment_vlm/checkpoints/dinov2_vits14_all_minilm_l6_v2_baseline/best.pt,full,development,oxford_iiit_pet_trainval_development
